code,date,open,low,close,high
USDCNY.IB,2019/11/19 9:50,7.0281,7.0271,7.0274,7.0281
USDCNY.IB,2019/11/19 9:55,7.0279,7.0262,7.0262,7.0279
USDCNY.IB,2019/11/19 9:59,7.0261,7.0261,7.0265,7.0265
USDCNY.IB,2019/11/19 10:04,7.026,7.026,7.026,7.0264
USDCNY.IB,2019/11/19 10:10,7.0253,7.0248,7.0248,7.0254
USDCNY.IB,2019/11/19 10:15,7.0255,7.0251,7.0256,7.0256
USDCNY.IB,2019/11/19 10:20,7.0255,7.0246,7.0253,7.0255
USDCNY.IB,2019/11/19 10:25,7.0258,7.0257,7.0262,7.0262
USDCNY.IB,2019/11/19 10:29,7.026,7.0253,7.0253,7.026
USDCNY.IB,2019/11/19 10:35,7.0257,7.0257,7.0263,7.0265
USDCNY.IB,2019/11/19 10:40,7.0267,7.0263,7.0267,7.0267
USDCNY.IB,2019/11/19 10:45,7.027,7.0266,7.0271,7.0275
USDCNY.IB,2019/11/19 10:49,7.027,7.0269,7.0269,7.0271
USDCNY.IB,2019/11/19 10:54,7.0266,7.026,7.026,7.0266
USDCNY.IB,2019/11/19 10:59,7.0259,7.0256,7.0258,7.0259
USDCNY.IB,2019/11/19 11:05,7.0261,7.0261,7.0267,7.0267
USDCNY.IB,2019/11/19 11:09,7.027,7.0266,7.0272,7.0272
USDCNY.IB,2019/11/19 11:14,7.0268,7.0268,7.0269,7.027
USDCNY.IB,2019/11/19 11:20,7.027,7.0268,7.0279,7.0279
USDCNY.IB,2019/11/19 11:25,7.0274,7.0274,7.0275,7.028
USDCNY.IB,2019/11/19 11:30,7.0274,7.0272,7.0274,7.0274
USDCNY.IB,2019/11/19 11:35,7.0271,7.027,7.0272,7.0272
USDCNY.IB,2019/11/19 11:40,7.0267,7.0267,7.0272,7.0272
USDCNY.IB,2019/11/19 11:45,7.0269,7.0264,7.0264,7.0269
USDCNY.IB,2019/11/19 11:50,7.0262,7.0262,7.0266,7.0266
USDCNY.IB,2019/11/19 11:54,7.0263,7.0263,7.0273,7.0273
USDCNY.IB,2019/11/19 12:03,7.0267,7.0267,7.0267,7.0267
USDCNY.IB,2019/11/19 12:14,7.0264,7.0264,7.0268,7.0268
USDCNY.IB,2019/11/19 12:18,7.0264,7.0264,7.0264,7.0264
USDCNY.IB,2019/11/19 12:44,7.026,7.026,7.026,7.026
USDCNY.IB,2019/11/19 13:14,7.0256,7.0256,7.0256,7.0256
USDCNY.IB,2019/11/19 13:23,7.0262,7.0262,7.0262,7.0262
USDCNY.IB,2019/11/19 13:28,7.0255,7.0255,7.0256,7.0256
USDCNY.IB,2019/11/19 13:33,7.0261,7.0261,7.0261,7.0261
USDCNY.IB,2019/11/19 13:39,7.0255,7.0255,7.0257,7.0257
USDCNY.IB,2019/11/19 13:45,7.0258,7.0258,7.0268,7.0268
USDCNY.IB,2019/11/19 13:50,7.0265,7.0249,7.0249,7.0265
USDCNY.IB,2019/11/19 13:55,7.025,7.0241,7.0246,7.025
USDCNY.IB,2019/11/19 13:59,7.0251,7.0251,7.0256,7.0256
USDCNY.IB,2019/11/19 14:05,7.0252,7.025,7.0258,7.0258
USDCNY.IB,2019/11/19 14:10,7.0256,7.0249,7.0249,7.0257
USDCNY.IB,2019/11/19 14:15,7.0247,7.024,7.0246,7.0249
USDCNY.IB,2019/11/19 14:20,7.0243,7.0236,7.0245,7.0245
USDCNY.IB,2019/11/19 14:25,7.0236,7.0234,7.0245,7.0245
USDCNY.IB,2019/11/19 14:30,7.0243,7.0236,7.0236,7.0243
USDCNY.IB,2019/11/19 14:35,7.0241,7.0241,7.0244,7.0247
USDCNY.IB,2019/11/19 14:40,7.0251,7.0246,7.0247,7.0251
USDCNY.IB,2019/11/19 14:45,7.0251,7.0251,7.0258,7.0258
USDCNY.IB,2019/11/19 14:50,7.0257,7.0254,7.0258,7.0258
USDCNY.IB,2019/11/19 14:55,7.0257,7.0257,7.026,7.0262
USDCNY.IB,2019/11/19 15:00,7.0247,7.0234,7.0237,7.025
USDCNY.IB,2019/11/19 15:05,7.0233,7.0223,7.0223,7.0236
USDCNY.IB,2019/11/19 15:10,7.0239,7.0229,7.0235,7.0239
USDCNY.IB,2019/11/19 15:15,7.0244,7.024,7.0248,7.0248
USDCNY.IB,2019/11/19 15:18,7.0249,7.0243,7.0247,7.0249
USDCNY.IB,2019/11/19 15:25,7.0253,7.0253,7.0258,7.0259
USDCNY.IB,2019/11/19 15:28,7.0251,7.0251,7.0251,7.0254
USDCNY.IB,2019/11/19 15:33,7.0248,7.0246,7.0249,7.0249
USDCNY.IB,2019/11/19 15:40,7.0252,7.0246,7.0246,7.0252
USDCNY.IB,2019/11/19 15:45,7.0245,7.0241,7.0243,7.0245
USDCNY.IB,2019/11/19 15:49,7.0249,7.0249,7.0255,7.0255
USDCNY.IB,2019/11/19 15:54,7.0256,7.0256,7.0264,7.0264
USDCNY.IB,2019/11/19 16:00,7.0262,7.0257,7.0257,7.0262
USDCNY.IB,2019/11/19 16:05,7.0259,7.0257,7.0261,7.0261
USDCNY.IB,2019/11/19 16:10,7.026,7.025,7.0252,7.026
USDCNY.IB,2019/11/19 16:15,7.0251,7.0237,7.0237,7.0257
USDCNY.IB,2019/11/19 16:20,7.0239,7.0233,7.0242,7.0242
USDCNY.IB,2019/11/19 16:25,7.0243,7.0233,7.0233,7.0243
USDCNY.IB,2019/11/19 16:30,7.0235,7.0235,7.0241,7.0241
USDCNY.IB,2019/11/19 16:35,7.0236,7.0233,7.0241,7.0241
USDCNY.IB,2019/11/19 16:40,7.0244,7.0237,7.0248,7.0248
USDCNY.IB,2019/11/19 16:45,7.0239,7.0233,7.0239,7.0239
USDCNY.IB,2019/11/19 16:50,7.0238,7.0238,7.0242,7.0245
USDCNY.IB,2019/11/19 16:55,7.0241,7.0239,7.0239,7.0242
USDCNY.IB,2019/11/19 16:58,7.0238,7.0234,7.0234,7.0238
USDCNY.IB,2019/11/19 17:04,7.0236,7.0235,7.0235,7.0236
USDCNY.IB,2019/11/19 17:10,7.0238,7.0235,7.0235,7.0238
USDCNY.IB,2019/11/19 17:17,7.024,7.024,7.024,7.024
USDCNY.IB,2019/11/19 17:30,7.0241,7.0241,7.0241,7.0241
USDCNY.IB,2019/11/19 17:34,7.0238,7.0238,7.0243,7.0243
USDCNY.IB,2019/11/19 17:38,7.0238,7.0235,7.0235,7.0238
USDCNY.IB,2019/11/19 17:44,7.024,7.024,7.024,7.024
USDCNY.IB,2019/11/19 17:49,7.0237,7.0237,7.024,7.024
USDCNY.IB,2019/11/19 17:54,7.0235,7.0235,7.0236,7.0236
USDCNY.IB,2019/11/19 18:00,7.0243,7.0243,7.0243,7.0243
USDCNY.IB,2019/11/19 18:10,7.024,7.024,7.024,7.0244
USDCNY.IB,2019/11/19 18:15,7.0231,7.0231,7.0231,7.0231
USDCNY.IB,2019/11/19 18:17,7.023,7.0226,7.0226,7.023
USDCNY.IB,2019/11/19 18:29,7.0238,7.0238,7.0238,7.0238
USDCNY.IB,2019/11/19 18:34,7.0233,7.0233,7.0233,7.0233
USDCNY.IB,2019/11/19 18:38,7.023,7.023,7.023,7.023
USDCNY.IB,2019/11/19 18:55,7.0237,7.0237,7.0237,7.0237
USDCNY.IB,2019/11/19 18:58,7.0225,7.0225,7.0225,7.0225
USDCNY.IB,2019/11/19 19:05,7.0235,7.0235,7.0235,7.0235
USDCNY.IB,2019/11/19 19:19,7.0236,7.0236,7.0239,7.0239
USDCNY.IB,2019/11/19 19:46,7.024,7.024,7.024,7.024
USDCNY.IB,2019/11/19 19:57,7.0242,7.0242,7.0242,7.0242
USDCNY.IB,2019/11/19 20:10,7.0241,7.0241,7.0241,7.0241
USDCNY.IB,2019/11/19 20:15,7.0242,7.0242,7.0245,7.0245
USDCNY.IB,2019/11/19 20:19,7.0246,7.0245,7.0246,7.0246
USDCNY.IB,2019/11/19 20:59,7.0254,7.0254,7.0254,7.0254
USDCNY.IB,2019/11/19 21:02,7.0255,7.0255,7.0259,7.0259
USDCNY.IB,2019/11/19 21:44,7.0261,7.026,7.026,7.0261
USDCNY.IB,2019/11/19 22:08,7.0245,7.0245,7.0245,7.0245
USDCNY.IB,2019/11/19 22:30,7.0258,7.0258,7.0258,7.0258
USDCNY.IB,2019/11/19 22:34,7.0255,7.0255,7.0255,7.0255
USDCNY.IB,2019/11/19 22:56,7.0272,7.0272,7.0272,7.0272
USDCNY.IB,2019/11/20 9:35,7.033,7.033,7.0336,7.034
USDCNY.IB,2019/11/20 9:40,7.0332,7.0319,7.033,7.0332
USDCNY.IB,2019/11/20 9:45,7.0326,7.0318,7.0324,7.0326
USDCNY.IB,2019/11/20 9:50,7.032,7.032,7.0329,7.0333
USDCNY.IB,2019/11/20 9:54,7.0335,7.0322,7.0325,7.0335
USDCNY.IB,2019/11/20 10:00,7.0326,7.0323,7.0323,7.033
USDCNY.IB,2019/11/20 10:05,7.0318,7.0316,7.0316,7.0321
USDCNY.IB,2019/11/20 10:09,7.0318,7.0314,7.0317,7.0318
USDCNY.IB,2019/11/20 10:14,7.0315,7.0309,7.0313,7.0315
USDCNY.IB,2019/11/20 10:20,7.0311,7.0304,7.0304,7.0312
USDCNY.IB,2019/11/20 10:25,7.0307,7.0305,7.0317,7.0317
USDCNY.IB,2019/11/20 10:30,7.0315,7.0309,7.0309,7.0315
USDCNY.IB,2019/11/20 10:35,7.0314,7.0303,7.0304,7.0314
USDCNY.IB,2019/11/20 10:40,7.0299,7.0299,7.0303,7.0314
USDCNY.IB,2019/11/20 10:45,7.0305,7.0305,7.031,7.0311
USDCNY.IB,2019/11/20 10:50,7.0306,7.0305,7.0306,7.0307
USDCNY.IB,2019/11/20 10:55,7.03,7.03,7.0306,7.0306
USDCNY.IB,2019/11/20 11:00,7.0305,7.0305,7.0308,7.031
USDCNY.IB,2019/11/20 11:05,7.031,7.0309,7.0309,7.0312
USDCNY.IB,2019/11/20 11:10,7.0305,7.0296,7.0297,7.0305
USDCNY.IB,2019/11/20 11:15,7.0298,7.0298,7.0305,7.0305
USDCNY.IB,2019/11/20 11:20,7.0307,7.0305,7.0308,7.0308
USDCNY.IB,2019/11/20 11:25,7.031,7.031,7.0311,7.0315
USDCNY.IB,2019/11/20 11:30,7.0313,7.0301,7.0301,7.0313
USDCNY.IB,2019/11/20 11:35,7.03,7.0298,7.0303,7.0303
USDCNY.IB,2019/11/20 11:40,7.0301,7.0295,7.0298,7.0301
USDCNY.IB,2019/11/20 11:45,7.03,7.0298,7.0304,7.0305
USDCNY.IB,2019/11/20 11:50,7.0308,7.0303,7.0304,7.0308
USDCNY.IB,2019/11/20 11:53,7.0306,7.0301,7.0301,7.0306
USDCNY.IB,2019/11/20 11:58,7.0305,7.0305,7.0305,7.0305
USDCNY.IB,2019/11/20 12:15,7.0304,7.0304,7.0304,7.0304
USDCNY.IB,2019/11/20 12:26,7.0302,7.0302,7.0302,7.0302
USDCNY.IB,2019/11/20 12:58,7.0305,7.0305,7.0305,7.0305
USDCNY.IB,2019/11/20 13:10,7.0306,7.0305,7.0305,7.0306
USDCNY.IB,2019/11/20 13:11,7.0308,7.0308,7.0308,7.0308
USDCNY.IB,2019/11/20 13:19,7.0305,7.0305,7.0305,7.0305
USDCNY.IB,2019/11/20 13:23,7.0303,7.0297,7.0297,7.0303
USDCNY.IB,2019/11/20 13:27,7.0301,7.0301,7.0301,7.0301
USDCNY.IB,2019/11/20 13:34,7.0297,7.0297,7.0297,7.0301
USDCNY.IB,2019/11/20 13:40,7.0295,7.0288,7.0291,7.0295
USDCNY.IB,2019/11/20 13:45,7.0285,7.0285,7.0287,7.029
USDCNY.IB,2019/11/20 13:49,7.029,7.0288,7.0288,7.029
USDCNY.IB,2019/11/20 13:55,7.0287,7.0281,7.0285,7.0287
USDCNY.IB,2019/11/20 14:00,7.0286,7.0284,7.0284,7.0286
USDCNY.IB,2019/11/20 14:04,7.0289,7.0289,7.0289,7.029
USDCNY.IB,2019/11/20 14:10,7.029,7.029,7.0293,7.0296
USDCNY.IB,2019/11/20 14:15,7.0294,7.029,7.0292,7.0294
USDCNY.IB,2019/11/20 14:20,7.0293,7.0291,7.0292,7.0295
USDCNY.IB,2019/11/20 14:24,7.0291,7.029,7.0291,7.0292
USDCNY.IB,2019/11/20 14:30,7.0292,7.0285,7.0286,7.0292
USDCNY.IB,2019/11/20 14:35,7.0284,7.0284,7.0288,7.0288
USDCNY.IB,2019/11/20 14:40,7.0289,7.0287,7.0289,7.0289
USDCNY.IB,2019/11/20 14:45,7.0291,7.029,7.0293,7.0295
USDCNY.IB,2019/11/20 14:50,7.0294,7.0294,7.0303,7.0303
USDCNY.IB,2019/11/20 14:55,7.0305,7.03,7.03,7.031
USDCNY.IB,2019/11/20 14:59,7.0303,7.03,7.0301,7.0303
USDCNY.IB,2019/11/20 15:05,7.0307,7.0304,7.0304,7.0312
USDCNY.IB,2019/11/20 15:10,7.0301,7.03,7.03,7.0303
USDCNY.IB,2019/11/20 15:15,7.0292,7.0275,7.0275,7.0292
USDCNY.IB,2019/11/20 15:18,7.0283,7.0277,7.0277,7.0284
USDCNY.IB,2019/11/20 15:25,7.0282,7.0282,7.0284,7.0286
USDCNY.IB,2019/11/20 15:30,7.0285,7.0283,7.0288,7.0288
USDCNY.IB,2019/11/20 15:34,7.0283,7.028,7.0288,7.0288
USDCNY.IB,2019/11/20 15:40,7.0292,7.0286,7.0295,7.0295
USDCNY.IB,2019/11/20 15:45,7.0297,7.0297,7.0303,7.0307
USDCNY.IB,2019/11/20 15:49,7.0306,7.0306,7.0313,7.0313
USDCNY.IB,2019/11/20 15:55,7.0307,7.0305,7.0306,7.0309
USDCNY.IB,2019/11/20 16:00,7.0302,7.0302,7.0307,7.0307
USDCNY.IB,2019/11/20 16:05,7.0308,7.0308,7.0316,7.0317
USDCNY.IB,2019/11/20 16:10,7.031,7.031,7.0317,7.0318
USDCNY.IB,2019/11/20 16:15,7.0324,7.0321,7.0324,7.0324
USDCNY.IB,2019/11/20 16:20,7.0323,7.0323,7.0365,7.0365
USDCNY.IB,2019/11/20 16:25,7.0355,7.035,7.036,7.0365
USDCNY.IB,2019/11/20 16:30,7.0357,7.0357,7.0369,7.0369
USDCNY.IB,2019/11/20 16:35,7.0375,7.037,7.0375,7.038
USDCNY.IB,2019/11/20 16:40,7.0377,7.0371,7.038,7.038
USDCNY.IB,2019/11/20 16:45,7.0378,7.0375,7.0375,7.0381
USDCNY.IB,2019/11/20 16:50,7.0377,7.0371,7.0375,7.038
USDCNY.IB,2019/11/20 16:55,7.0373,7.0372,7.0374,7.0375
USDCNY.IB,2019/11/20 17:00,7.0373,7.0373,7.0373,7.0377
USDCNY.IB,2019/11/20 17:03,7.0377,7.0372,7.0372,7.0377
USDCNY.IB,2019/11/20 17:09,7.0371,7.0369,7.0376,7.0376
USDCNY.IB,2019/11/20 17:15,7.037,7.037,7.0376,7.0376
USDCNY.IB,2019/11/20 17:20,7.0374,7.0374,7.0379,7.0379
USDCNY.IB,2019/11/20 17:25,7.0373,7.0369,7.0369,7.0373
USDCNY.IB,2019/11/20 17:29,7.0373,7.0368,7.0368,7.0373
USDCNY.IB,2019/11/20 17:34,7.0369,7.0366,7.0366,7.0369
USDCNY.IB,2019/11/20 17:38,7.0368,7.0365,7.0365,7.0368
USDCNY.IB,2019/11/20 17:45,7.0362,7.0355,7.0355,7.0362
USDCNY.IB,2019/11/20 17:55,7.0351,7.0351,7.0357,7.0357
USDCNY.IB,2019/11/20 17:58,7.0359,7.0351,7.0351,7.0359
USDCNY.IB,2019/11/20 18:10,7.0349,7.0349,7.0354,7.0354
USDCNY.IB,2019/11/20 18:12,7.0355,7.0355,7.0355,7.0355
USDCNY.IB,2019/11/20 18:24,7.0359,7.0359,7.036,7.036
USDCNY.IB,2019/11/20 18:27,7.0363,7.0363,7.0363,7.0363
USDCNY.IB,2019/11/20 18:33,7.0357,7.0357,7.0357,7.0357
USDCNY.IB,2019/11/20 18:40,7.0356,7.0356,7.0356,7.0356
USDCNY.IB,2019/11/20 18:44,7.0353,7.0353,7.0353,7.0353
USDCNY.IB,2019/11/20 18:48,7.0351,7.0347,7.0347,7.0351
USDCNY.IB,2019/11/20 18:54,7.0346,7.0346,7.0346,7.0346
USDCNY.IB,2019/11/20 18:58,7.034,7.034,7.034,7.034
USDCNY.IB,2019/11/20 19:39,7.0342,7.0342,7.0342,7.0342
USDCNY.IB,2019/11/20 19:45,7.0352,7.0352,7.0352,7.0352
USDCNY.IB,2019/11/20 20:00,7.0353,7.0353,7.0354,7.0354
USDCNY.IB,2019/11/20 20:19,7.0342,7.0342,7.0342,7.0342
USDCNY.IB,2019/11/20 20:40,7.0335,7.0335,7.0335,7.0335
USDCNY.IB,2019/11/20 20:52,7.0345,7.0345,7.0345,7.0345
USDCNY.IB,2019/11/20 21:14,7.0338,7.0335,7.0335,7.0338
USDCNY.IB,2019/11/20 21:18,7.0336,7.0336,7.0336,7.0336
USDCNY.IB,2019/11/20 21:59,7.034,7.034,7.034,7.034
USDCNY.IB,2019/11/20 22:27,7.0345,7.0345,7.0345,7.0345
USDCNY.IB,2019/11/20 22:34,7.035,7.035,7.035,7.035
USDCNY.IB,2019/11/20 23:29,7.0355,7.0355,7.0364,7.0364
USDCNY.IB,2019/11/21 9:35,7.0448,7.0422,7.0422,7.0449
USDCNY.IB,2019/11/21 9:40,7.0427,7.0422,7.0422,7.0431
USDCNY.IB,2019/11/21 9:45,7.0428,7.0424,7.0439,7.0439
USDCNY.IB,2019/11/21 9:50,7.0441,7.0441,7.0443,7.0446
USDCNY.IB,2019/11/21 9:55,7.0436,7.0432,7.0433,7.0436
USDCNY.IB,2019/11/21 10:00,7.043,7.043,7.0435,7.0437
USDCNY.IB,2019/11/21 10:05,7.0434,7.043,7.0432,7.0434
USDCNY.IB,2019/11/21 10:10,7.0433,7.0431,7.0435,7.0435
USDCNY.IB,2019/11/21 10:15,7.0436,7.0434,7.0441,7.0441
USDCNY.IB,2019/11/21 10:20,7.0438,7.0433,7.0433,7.0442
USDCNY.IB,2019/11/21 10:25,7.039,7.039,7.0401,7.0411
USDCNY.IB,2019/11/21 10:30,7.0408,7.0389,7.0399,7.0408
USDCNY.IB,2019/11/21 10:35,7.0403,7.0395,7.0401,7.0403
USDCNY.IB,2019/11/21 10:40,7.0409,7.0405,7.0407,7.0412
USDCNY.IB,2019/11/21 10:45,7.0399,7.0399,7.0405,7.0405
USDCNY.IB,2019/11/21 10:50,7.0409,7.0407,7.0407,7.0412
USDCNY.IB,2019/11/21 10:55,7.0403,7.0401,7.0401,7.0408
USDCNY.IB,2019/11/21 11:00,7.04,7.0398,7.0398,7.04
USDCNY.IB,2019/11/21 11:05,7.0403,7.0398,7.0398,7.0403
USDCNY.IB,2019/11/21 11:10,7.04,7.0394,7.0395,7.04
USDCNY.IB,2019/11/21 11:14,7.0399,7.0399,7.04,7.0402
USDCNY.IB,2019/11/21 11:19,7.0395,7.0394,7.0394,7.0395
USDCNY.IB,2019/11/21 11:25,7.0388,7.0388,7.0388,7.0389
USDCNY.IB,2019/11/21 11:29,7.038,7.0379,7.0388,7.0388
USDCNY.IB,2019/11/21 11:35,7.0386,7.0386,7.0388,7.0392
USDCNY.IB,2019/11/21 11:38,7.0389,7.0381,7.0381,7.0389
USDCNY.IB,2019/11/21 11:45,7.0391,7.0388,7.0388,7.0395
USDCNY.IB,2019/11/21 11:49,7.0394,7.0394,7.0394,7.0394
USDCNY.IB,2019/11/21 11:55,7.0384,7.0383,7.0392,7.0392
USDCNY.IB,2019/11/21 12:00,7.0385,7.0385,7.0385,7.0385
USDCNY.IB,2019/11/21 12:10,7.039,7.039,7.039,7.039
USDCNY.IB,2019/11/21 12:14,7.0385,7.0385,7.0393,7.0393
USDCNY.IB,2019/11/21 12:47,7.0394,7.0394,7.0394,7.0394
USDCNY.IB,2019/11/21 12:59,7.0388,7.0388,7.0395,7.0395
USDCNY.IB,2019/11/21 13:04,7.0394,7.0394,7.0396,7.0396
USDCNY.IB,2019/11/21 13:30,7.039,7.0387,7.0387,7.039
USDCNY.IB,2019/11/21 13:35,7.0388,7.0386,7.0386,7.0388
USDCNY.IB,2019/11/21 13:40,7.039,7.0387,7.0387,7.0391
USDCNY.IB,2019/11/21 13:45,7.0385,7.0381,7.0384,7.0387
USDCNY.IB,2019/11/21 13:50,7.0382,7.0382,7.0388,7.0388
USDCNY.IB,2019/11/21 13:55,7.0385,7.0385,7.039,7.039
USDCNY.IB,2019/11/21 13:57,7.0393,7.0393,7.0394,7.0394
USDCNY.IB,2019/11/21 14:05,7.0395,7.0392,7.04,7.04
USDCNY.IB,2019/11/21 14:10,7.0401,7.0401,7.0403,7.0403
USDCNY.IB,2019/11/21 14:15,7.0405,7.0405,7.041,7.0413
USDCNY.IB,2019/11/21 14:20,7.0407,7.0406,7.0407,7.041
USDCNY.IB,2019/11/21 14:25,7.0404,7.0397,7.0398,7.0405
USDCNY.IB,2019/11/21 14:29,7.0394,7.0394,7.04,7.04
USDCNY.IB,2019/11/21 14:35,7.0402,7.0402,7.0409,7.0413
USDCNY.IB,2019/11/21 14:40,7.0415,7.0408,7.0412,7.0415
USDCNY.IB,2019/11/21 14:45,7.0413,7.041,7.0412,7.0413
USDCNY.IB,2019/11/21 14:50,7.0405,7.0401,7.0408,7.0408
USDCNY.IB,2019/11/21 14:55,7.041,7.0404,7.0404,7.041
USDCNY.IB,2019/11/21 15:00,7.0402,7.039,7.0395,7.0402
USDCNY.IB,2019/11/21 15:05,7.0398,7.0398,7.0404,7.0407
USDCNY.IB,2019/11/21 15:10,7.0398,7.037,7.037,7.0398
USDCNY.IB,2019/11/21 15:15,7.0366,7.0362,7.0371,7.0373
USDCNY.IB,2019/11/21 15:20,7.0358,7.0358,7.037,7.037
USDCNY.IB,2019/11/21 15:25,7.0372,7.0372,7.0374,7.0382
USDCNY.IB,2019/11/21 15:30,7.0382,7.038,7.038,7.0389
USDCNY.IB,2019/11/21 15:35,7.0387,7.0379,7.0379,7.0387
USDCNY.IB,2019/11/21 15:40,7.0378,7.0378,7.0386,7.0386
USDCNY.IB,2019/11/21 15:45,7.0383,7.0383,7.0395,7.0396
USDCNY.IB,2019/11/21 15:50,7.0396,7.0392,7.0394,7.0396
USDCNY.IB,2019/11/21 15:53,7.0386,7.0384,7.0389,7.0389
USDCNY.IB,2019/11/21 15:59,7.0391,7.0386,7.0391,7.0391
USDCNY.IB,2019/11/21 16:04,7.0388,7.0383,7.0383,7.0388
USDCNY.IB,2019/11/21 16:10,7.0379,7.0371,7.0371,7.0379
USDCNY.IB,2019/11/21 16:14,7.0372,7.0363,7.0365,7.0375
USDCNY.IB,2019/11/21 16:20,7.0364,7.0364,7.037,7.0372
USDCNY.IB,2019/11/21 16:25,7.0365,7.0365,7.0372,7.0372
USDCNY.IB,2019/11/21 16:30,7.0376,7.0374,7.0376,7.0377
USDCNY.IB,2019/11/21 16:34,7.0379,7.0372,7.0372,7.0379
USDCNY.IB,2019/11/21 16:39,7.0373,7.0369,7.037,7.0373
USDCNY.IB,2019/11/21 16:44,7.0369,7.0368,7.0368,7.0369
USDCNY.IB,2019/11/21 16:50,7.0367,7.0364,7.0365,7.0367
USDCNY.IB,2019/11/21 16:53,7.0369,7.035,7.035,7.0369
USDCNY.IB,2019/11/21 16:58,7.0358,7.035,7.035,7.0358
USDCNY.IB,2019/11/21 17:05,7.0359,7.0359,7.036,7.036
USDCNY.IB,2019/11/21 17:10,7.0356,7.035,7.036,7.0364
USDCNY.IB,2019/11/21 17:15,7.0359,7.0359,7.0362,7.0364
USDCNY.IB,2019/11/21 17:17,7.036,7.036,7.036,7.036
USDCNY.IB,2019/11/21 17:25,7.0365,7.0365,7.0365,7.0365
USDCNY.IB,2019/11/21 17:27,7.0366,7.0366,7.0366,7.0366
USDCNY.IB,2019/11/21 17:34,7.0362,7.0362,7.0362,7.0362
USDCNY.IB,2019/11/21 17:38,7.0356,7.0356,7.0357,7.0357
USDCNY.IB,2019/11/21 17:44,7.0365,7.0357,7.036,7.0365
USDCNY.IB,2019/11/21 17:46,7.0362,7.0362,7.0362,7.0362
USDCNY.IB,2019/11/21 17:54,7.0363,7.0363,7.0363,7.0363
USDCNY.IB,2019/11/21 18:03,7.0357,7.0357,7.0357,7.0357
USDCNY.IB,2019/11/21 18:10,7.0288,7.025,7.0255,7.0288
USDCNY.IB,2019/11/21 18:14,7.028,7.028,7.0297,7.0297
USDCNY.IB,2019/11/21 18:25,7.0289,7.0289,7.029,7.029
USDCNY.IB,2019/11/21 18:26,7.0308,7.0308,7.0308,7.0308
USDCNY.IB,2019/11/21 18:34,7.03,7.03,7.03,7.03
USDCNY.IB,2019/11/21 18:38,7.032,7.03,7.03,7.032
USDCNY.IB,2019/11/21 18:48,7.032,7.032,7.032,7.032
USDCNY.IB,2019/11/21 19:01,7.0301,7.0301,7.0301,7.0301
USDCNY.IB,2019/11/21 19:13,7.0295,7.0282,7.0282,7.0295
USDCNY.IB,2019/11/21 19:21,7.0285,7.0285,7.0285,7.0285
USDCNY.IB,2019/11/21 19:33,7.028,7.028,7.028,7.028
USDCNY.IB,2019/11/21 19:45,7.027,7.027,7.027,7.027
USDCNY.IB,2019/11/21 20:01,7.0297,7.0297,7.0297,7.0297
USDCNY.IB,2019/11/21 20:08,7.0305,7.0305,7.0305,7.0305
USDCNY.IB,2019/11/21 20:15,7.0306,7.0306,7.0306,7.0306
USDCNY.IB,2019/11/21 20:18,7.0305,7.0305,7.0305,7.0305
USDCNY.IB,2019/11/21 20:29,7.0299,7.0299,7.0299,7.0299
USDCNY.IB,2019/11/21 20:31,7.0297,7.0297,7.0297,7.0297
USDCNY.IB,2019/11/21 20:50,7.029,7.0285,7.0285,7.029
USDCNY.IB,2019/11/21 21:01,7.029,7.029,7.029,7.029
USDCNY.IB,2019/11/21 21:08,7.0275,7.0264,7.0264,7.0275
USDCNY.IB,2019/11/21 21:15,7.027,7.0268,7.0268,7.027
USDCNY.IB,2019/11/21 21:17,7.0269,7.0269,7.0269,7.0269
USDCNY.IB,2019/11/21 21:22,7.027,7.027,7.027,7.027
USDCNY.IB,2019/11/21 21:38,7.0279,7.0279,7.0279,7.0279
USDCNY.IB,2019/11/21 21:45,7.029,7.029,7.0299,7.0299
USDCNY.IB,2019/11/21 22:02,7.028,7.028,7.028,7.028
USDCNY.IB,2019/11/21 22:09,7.0281,7.0281,7.0281,7.0281
USDCNY.IB,2019/11/21 22:11,7.0299,7.0299,7.0299,7.0299
USDCNY.IB,2019/11/21 22:19,7.0282,7.0282,7.0292,7.0292
USDCNY.IB,2019/11/21 22:25,7.0285,7.0285,7.0292,7.0292
USDCNY.IB,2019/11/21 22:27,7.0299,7.0299,7.0299,7.0299
USDCNY.IB,2019/11/21 22:37,7.0298,7.0298,7.0298,7.0298
USDCNY.IB,2019/11/21 22:44,7.0292,7.0292,7.0292,7.0292
USDCNY.IB,2019/11/21 22:46,7.0288,7.0288,7.0288,7.0288
USDCNY.IB,2019/11/21 23:15,7.0298,7.0298,7.0298,7.0298
USDCNY.IB,2019/11/21 23:25,7.0288,7.0287,7.0287,7.0288
USDCNY.IB,2019/11/22 9:35,7.0271,7.0271,7.0283,7.0284
USDCNY.IB,2019/11/22 9:40,7.0291,7.028,7.028,7.0291
USDCNY.IB,2019/11/22 9:45,7.0278,7.026,7.0268,7.0278
USDCNY.IB,2019/11/22 9:50,7.0266,7.026,7.0267,7.0269
USDCNY.IB,2019/11/22 9:55,7.0255,7.0255,7.0262,7.0262
USDCNY.IB,2019/11/22 10:00,7.026,7.0258,7.026,7.0263
USDCNY.IB,2019/11/22 10:05,7.0267,7.0259,7.0259,7.0268
USDCNY.IB,2019/11/22 10:10,7.026,7.025,7.0254,7.0261
